"Site","JanTS","FebTS","MarTS","AprTS","MayTS","JunTS","JulTS","AugTS","SepTS","OctTS","NovTS","DecTS"
"md30",0.0637772978695813,0.10297103725656,0.189859080923558,0.229302176824489,0.117039324665652,0.0812807240581588,0.201295398187692,0.118227774326238,0.257634491356966,0.267336158937372,0.199524361181063,0.161101691475889
"md31",0.538705185809483,0.515247743108619,0.517027358801674,0.407854350831411,0.565760635786972,0.47661658078265,0.487903231967045,0.555182769113438,0.515496597113217,0.651158645872384,0.583959553745193,0.523664397895442
"md32",0.173210403167366,0.327011418664644,0.401214121837676,0.399800296654714,0.616284654397285,0.430271981686709,0.408904821921108,0.46469236305783,0.581036197493159,0.598399181306987,0.382558328557826,0.237561365436885
"md33",0.227762655704084,0.297072514615449,0.379940868897507,0.446690687895365,0.584956230191662,0.470642627973878,0.483587061551616,0.57818346305302,0.561416755889123,0.599533219432786,0.447462373890545,0.283717040665806
"md34",0.11194256966174,0.0841218934187145,0.172580172457542,0.14798141828756,0.388990700422554,0.281955190250978,0.203447108909611,0.0986756799961926,0.243064432296862,0.386499957420946,0.232077427780747,0.112561988550119
"md35",0.186157239069039,0.0619751288334442,0.0131548268873498,0.020103044597625,0.0186219693340776,0.0265332874389003,0.0876836603190509,-0.122483154058905,-0.183459974750698,0.143634633452899,0.316696936442931,0.0714388014701508
"md37",0.425244267104232,0.353331907730411,0.380578484168785,0.346096744602623,0.663255682266922,0.513164533160838,0.720795945168334,0.39974993860819,0.510520329280636,0.588648807950376,0.532639201763982,0.406760862731878
"md38",0.0313242916187164,0.0626419205110781,0.179202646650703,0.148221444032502,0.190199381677729,0.100189977832153,0.178816838482821,0.048757050832836,0.00324194797483263,0.234615949059229,0.119116095371893,0.0745387435663817
"md39",0.049329886740974,0.0650516038813502,0.156912460593954,0.223077076754259,0.240286677240559,0.0995700824219863,-0.0963501100505006,0.0914041520992364,0.155696496652814,0.38450640331798,0.300677346905857,0.124154188386382
"md41",0.132512198518515,0.0772010633538342,0.0933412883697573,0.0496630736105562,0.0952729166704835,0.0704705173806432,0.147788122719978,-0.129006838281986,0.258620725980266,0.142660323928941,0.220011642805824,0.0722697907415164
"md42",0.507655187653622,0.575664320501729,0.521949405615658,0.453309840460458,0.567420588888344,0.71517785074537,0.50457701486158,0.563856977502054,0.537981834035705,0.595845912705118,0.595277306966361,0.46773587884804
"md43",0.198895673028662,0.243230904946662,0.211802782023916,0.191268464367968,0.303010353368024,0.365317471417876,0.41800065652965,0.272050246003168,0.375260012267099,0.142499975398678,0.220118071060838,0.225431159109768
"md44",0.0457471814302976,0.0376274693659214,0.0815581772930161,0.194877288088559,0.255740370026394,0.157644593337385,0.100483267156689,0.105415196106196,0.140324123980493,0.210078777157545,0.164634268873879,0.0358452190501948
"md45",0.033014967648621,0.0266546524275434,0.201182301374818,0.540270814019624,0.527888152123709,0.550754027149903,0.464133676818243,0.576912431324979,0.539356292340583,0.578670188783602,0.503921600612058,0.103948087679709
"md47",0.211561121153139,0.308546252528583,0.442042573112054,0.523734941053874,0.498682055133311,0.575987250941974,0.523688506149903,0.625353545868214,0.585449968108569,0.634066688049521,0.573481517720823,0.298889174162144
"md48",0.125920304633033,0.188221222581697,0.193467611545594,0.141703194638878,0.0607649499353534,0.134836631449441,0.181041175386161,0.116695241320164,0.16871076430285,0.173436478803222,0.207868416735549,0.208595056149762
"md49",0.184922335114029,0.206067161189728,0.127777741136126,0.13922856487264,0.163736231696531,0.219154974131857,0.270823536936716,0.195524858702755,0.186109934684692,0.146369804461516,0.267127476437676,0.240236152410388
"md50",0.2133916699812,0.157767632151531,0.128508943700511,0.0172002086044395,0.0398402159090424,0.0763149370823401,0.161910050777747,-0.148101859542039,0.0388268537389728,0.216116039451504,0.33451768974201,0.109179234010923
"md51",0.0461777156095479,0.0376691787397073,0.0525415019669171,0.0595859349388492,0.0630260684846781,0.0368837101985383,-0.0506668457101598,0.0171129275878154,0.0280768250878233,0.162224815096763,0.221026685103921,0.0571547719332381
"md52",0.125326939442685,0.194832008794341,0.257154395356529,0.314964402008754,0.354004530007066,0.340265520509816,0.309280856157796,0.41480913097491,0.464712313792656,0.345541939558022,0.388285607834812,0.141755168431006
"md53",0.524268209568186,0.501565259471802,0.519188703077678,0.407418265099663,0.523528227404403,0.498199829752861,0.379272749304425,0.552306216148669,0.562236843380209,0.618228603090112,0.555584607679889,0.469248267082656
"md54",-0.00959351720588614,-0.00678781922452652,0.109432267106308,0.416230690862453,0.586505367932525,0.464862038513458,0.391623126661053,0.497347648866354,0.469792651897568,0.551574898722218,0.314189766156863,0.0371646344360245
"md55",0.293510774301197,0.329920358429699,0.413363844339073,0.447354071437561,0.728672481716907,0.549341763166625,0.612018029171865,0.419521338945677,0.622028325298142,0.533184261602649,0.386161626885799,0.324335348069714
"md56",0.45601419230354,0.399032838359196,0.468710957550399,0.394369467058982,0.456941251480359,0.507916405012172,0.34514182468785,0.401324844996332,0.458174682237446,0.557160006765097,0.513470631464357,0.464955101820744
"md57",0.0760252216668855,0.0827628063859023,0.185337137963624,0.309153863720055,0.571504308958174,0.412664082165337,0.283202165452977,0.416440760885541,0.412902597661434,0.499157582798145,0.260597379640793,0.0959944121297532
"md58",0.0892289676086406,0.0927958234563085,0.30527160259102,0.29119245574577,0.306826682982667,0.327342952136144,0.312735944189341,0.431921846269,0.466044715606471,0.337074564334859,0.317305747261404,0.0634564150929196
"md59",0.379222856867234,0.37626202818042,0.429132829276453,0.352296945668972,0.45976479712356,0.541747776457246,0.378097214399261,0.400731750731543,0.608896392604745,0.577958981049598,0.475096266827699,0.421330348657335
"md60",0.296959384120942,0.287720678695371,0.248973978251008,0.398177033785922,0.465486853608489,0.518118344807649,0.518445916252668,0.434298715741262,0.524915296512114,0.356157537698636,0.4766030339641,0.180009811221671
"md61",0.159516429146206,0.169866359728608,0.177934462946894,0.208833736876969,0.173090054372649,0.170445974189533,0.156679987165603,0.184509790254776,0.118933515018839,0.250235637811639,0.232638398255121,0.186549817931174
"md63",0.258670750588479,0.256180259222941,0.297516509162705,0.357728888982438,0.424665192767719,0.470162160083837,0.41908183118556,0.529510152430654,0.539410869830762,0.551851901207882,0.410306310984184,0.237989985381886
"md64",0.000127859257754104,0.0001996255300402,0.0243324718528674,0.346557218935446,0.604267963579948,0.436538943685246,0.413498046436899,0.48763986795527,0.47527764547757,0.576966213982357,0.219204854853136,0.0179201751631353
"md65",0.219684850647051,0.241965758917653,0.323158383555237,0.448169223382144,0.461512151285525,0.406539642743421,0.284193987169077,0.359147423356056,0.408074428702838,0.462182749625486,0.429607534279118,0.293766168672089
"md66",0.386156498062719,0.274821758476545,0.267435580561911,0.35873109709507,0.261428915570263,0.281157082342074,0.145101816223412,0.150713391009983,0.188773101254975,0.155637718118804,0.283581639980496,0.343979251495547
"md67",0.247378871849221,0.262054026357773,0.348763687296747,0.387300316772255,0.561799351338872,0.435623102224032,0.423865259487043,0.50320424171602,0.503837181554145,0.578519408908248,0.439881055402852,0.306090799079234
"md69",0.12669644269133,0.151535500585996,0.314792280122086,0.33118523345988,0.22568600706454,0.287239294763237,0.29455498521357,0.250676026772515,0.386227381582939,0.260751430775353,0.308805206075032,0.113476009316956
"md70",0.168767270942746,0.179189442293175,0.155266965335749,0.139434151576825,0.177591657638017,0.203821879476577,0.163220980884767,0.136558485574175,0.134628546856708,0.0898866953411889,0.220157247448752,0.177841165071161
"md71",0.454862185621059,0.447780773962053,0.462512266626401,0.355063168876919,0.548249328644486,0.431815698485653,0.481916912476536,0.545142682358518,0.51469899413525,0.625152187851909,0.520343992950705,0.438920657069132
"md72",0.134115504955555,0.128774232353048,0.15298283999714,0.135520678183203,0.270052070369632,0.227920163044972,0.190481558807833,0.164253646687981,0.200118144811954,0.261002102207885,0.176166032212918,0.145561820667924
"md74",0.167407225086746,0.181767212802754,0.244133781839239,0.296737853488234,0.440685929196857,0.402918744190541,0.332956607168062,0.367111696531774,0.352753303638397,0.48709768490908,0.456724456952031,0.234169554552466
"md75",0.241950300940657,0.235913924203211,0.281014253563887,0.258709632957424,0.278071068701321,0.349437919329904,0.393819165013265,0.354280108311125,0.408060879546723,0.362287907975834,0.336262346240721,0.261446331994962
"md76",0.215594927244618,0.266304301043412,0.224156069521654,0.216598512617636,0.30373335331918,0.375610579236471,0.434607008607134,0.281506416767357,0.346492975527698,0.148732729579788,0.280423899063214,0.23087021938411
"md77",0.255845426530531,0.280037130230658,0.235366218480632,0.328367664653499,0.434047383878329,0.496418472608522,0.538271682417605,0.406650424673702,0.442746166033111,0.201502041015921,0.420947255028018,0.291421219174023
"md78",0.290652623504036,0.366403126080834,0.442750613590149,0.468954448289138,0.557001013322001,0.50801771013783,0.555016134842543,0.495483988370718,0.528075745705686,0.608333114104241,0.450354281382166,0.348071612977055
"md79",0.189976390948348,0.246018704608409,0.393378103323563,0.534498726194064,0.516279758533089,0.461160497487105,0.370231555589072,0.441840462896417,0.494840230882591,0.535402209183609,0.517526871432145,0.286648328006014
"md80",0.432897037206914,0.452392838365826,0.435655585024209,0.37972796968909,0.468669662161111,0.411309082718384,0.414887282937522,0.294025643138399,0.461635875058687,0.602358562556205,0.53979071620284,0.455812338620657
"md81",0.147911921934094,0.218042002345298,0.346544174365905,0.444509464056351,0.547734879158029,0.462039313418086,0.571300939674866,0.466654031748585,0.438858824472836,0.464233630941449,0.329726956452499,0.176155512224878
"md82",0.488698944105052,0.471713709406346,0.512359399164787,0.385480843544541,0.560697009704436,0.474499235057608,0.462169577078057,0.572048960932618,0.488916850251998,0.623913143564372,0.54049638864361,0.477180943864489
"md83",0.175638246080191,0.154536712105629,0.111053190591798,0.129076400371247,0.0462772273216805,-0.0186822616049023,-0.00106179004075335,-0.0146535018958166,-0.162086903249314,0.175938370717316,0.546307435959747,0.208354826212868
"md84",0.182982710598846,0.18782917256716,0.261944861734375,0.355855990742302,0.404061761179657,0.353469763443925,0.185728229632064,0.190497097713284,0.295665448070754,0.493484113978055,0.486502123173871,0.269783387302324
"md85",0.219239428705918,0.25160321422467,0.351829987601154,0.410428126673693,0.511182879744036,0.3788135801569,0.25487770800666,0.279530608147807,0.362899224049805,0.513753201792361,0.388468788576395,0.262716457257136
"md86",0.257743935681018,0.311352746736582,0.394907728905728,0.488103663488175,0.601646358582129,0.594448791410469,0.442637694407604,0.453457355786737,0.60391899514012,0.655829281871629,0.472260554577753,0.313356987853931
"md87",0.0426812728090322,0.0146642065358916,0.0699996972055847,0.153181854675316,0.133455160590523,0.147997155701956,0.041777501040788,0.0238787344426127,0.137476366658553,0.255752419604649,0.257696830085567,0.0803436387882308
"md88",0.1505075746896,0.157354125671616,0.283161570812791,0.279510833760006,0.385707383522225,0.154394639042638,0.123356196251072,0.235546942115669,0.17280842802566,0.326592708020103,0.386719963119549,0.17653048307399
"md89",0.193698934533183,0.249813259600829,0.336519360976527,0.289042843835383,0.2553967780287,0.340467078262364,0.391057520938869,0.345094434971714,0.45455716340984,0.293783121713471,0.424083229241032,0.143434854195231
"md90",0.36765938918849,0.298972439196857,0.35725475528444,0.339596531752877,0.555667164508922,0.472715416208975,0.45099752954327,0.376245587332315,0.495104954220581,0.574671970066493,0.490936199828047,0.331473271535766
"md91",0.00555761316147973,0.0555167723535517,0.09536644781521,0.141727891785965,0.123528165561671,0.137960004132332,0.17785552292703,0.0934962033305499,0.090940401546599,0.0684218902997341,0.0759633776237827,0.033558713507911
"md92",0.28201503197766,0.309495909913205,0.242973000858768,0.324625737134087,0.463723689111124,0.568299667365254,0.563358154598916,0.402426056486079,0.627233722241548,0.382342467147494,0.470117943178993,0.298300439750931
"md93",0.218886683320841,0.210792064483067,0.189861786474229,0.173568609616153,0.219678170717653,0.269525671098759,0.273538714322442,0.213889400513326,0.244605557064867,0.189438035200616,0.334996979422507,0.244254388293211
"md95",-9.05577220349095e-05,0.00268804689009507,0.0857344108033263,0.11326158709957,0.0346290213430467,0.0322323963094906,0.00493951397108928,0.00431619993107666,0.00931650317195159,-0.0527207147555119,0.132789112679301,0.0245782605014055
"md96",0.349491548977971,0.320691698999587,0.37460964921,0.315544811958915,0.545703309171,0.356484956074373,0.523814494290518,0.49396072072366,0.523506895763394,0.60234216858443,0.504343902604856,0.314604662037061
"md97",0.199300138644081,0.20500298110079,0.314446201303996,0.438997445134878,0.577687778611932,0.485973812396981,0.278708147459732,0.536574370986849,0.536387092328728,0.593052927474991,0.452476350096004,0.245386318398044
"md99",0.457456903973207,0.430290211275368,0.479272859405734,0.347575091355318,0.597848216305727,0.469092498944885,0.504370320692023,0.601742262776229,0.522352032599007,0.613585002761343,0.481113015347153,0.427619303312239
"md100",0.13892476338492,0.189357764619538,0.31251497953919,0.206046309901867,0.122620282790942,0.265339446673732,0.52367256561339,0.370845587205598,0.530883508521034,0.347503356576953,0.408809852616374,0.0645936642605811
"md101",0.154299084140257,0.178753655198146,0.232380433466171,0.40728100019713,0.512530818158454,0.513280553101808,0.397369739270649,0.491940423056558,0.482128278376153,0.566278170264034,0.455435706913734,0.23730439803616
"md102",0.201057513295415,0.192593672796179,0.24059463340932,0.37059317936865,0.389553372421343,0.269934060724844,0.197817359558263,0.274711413743463,0.288960142944563,0.366963805281292,0.294142731929131,0.249276321231265
"md104",0.0607533252934307,0.055469052126737,0.110075202896353,0.115101769779278,0.0948632979992837,0.128175508754813,-0.0531258672046315,-0.00152055891579281,0.0710894447432849,0.301099086013669,0.23002095055965,0.0968529715516545
"md105",0.47343891938147,0.448026432735122,0.554345621096669,0.493053260877701,0.591016091942871,0.565718134079915,0.63173639522384,0.579683112221787,0.60681243409909,0.677800681801518,0.576723388284144,0.4911332086147
"md106",0.218077977836868,0.222278905213269,0.316917196035271,0.414448369260272,0.548127822014644,0.495479063525098,0.377179174624375,0.455714366761532,0.490381645738329,0.545515555272747,0.420048768361492,0.242391875837676
"md107",0.016604857365565,0.00870538135567976,0.0219530618195335,0.147822777014841,0.321862530508487,0.156688396225064,0.104817705290168,-0.0401413092365452,0.0635642006921954,0.393157617358691,0.249935305578501,0.0358314711875402
"md108",0.405485441665126,0.279821449931666,0.35046854414643,0.293670016546749,0.153636476418996,0.136098913158847,0.158625972293917,0.125605788644913,0.416892241502611,0.271309670580706,0.518197927159657,0.449823233740291
"md109",0.262088800222482,0.231697419930578,0.222985118997749,0.264091354919767,0.297011364379574,0.338918034808149,0.342820882413198,0.286119914569598,0.345337173205329,0.39573670812714,0.305984002379595,0.285593981206554
"md110",0.378325722658582,0.263576631092492,0.354021846927059,0.37734116795813,0.402736361340658,0.289632692553596,0.203465258846772,0.218405919541562,0.251036213080582,0.196749763694685,0.235087089138096,0.216150412473775
"md111",0.250463829692285,0.294333986080387,0.446983496765753,0.5311694929386,0.612482022260134,0.601932124263602,0.463444370594186,0.559031529161,0.610693481462403,0.691944633583417,0.523580497627003,0.250404421620528
"md113",0.0412528284011119,0.0439909047495562,0.0715144412049936,0.136800505673162,0.252431487696342,0.0287217560659676,0.0881117693562671,-0.0301944809135946,0.0680330411664021,0.11196320800784,0.144012177379319,0.0340070453478492
"md114",0.196813864096209,0.147824282715477,0.122140534599687,0.0388958136118169,0.0576822815076486,0.107322147967391,0.127746386571205,-0.109981128115089,-0.0125899275688925,0.293634230462737,0.339599458507992,0.111595178578871
"md115",0.00342035852198774,0.00251972729960363,0.0276101728653277,0.103189393338664,0.573749580598565,0.314644561019422,0.199067781509691,0.284911537552922,0.210911312745386,0.357254116637371,0.129445579573117,0.0242651881511746
"md116",0.0873059883571721,0.0919942005628428,0.171236654634824,0.199798044379089,0.1820856694677,0.120893359542825,-0.0650420813176516,0.0471301244175737,0.100545111902208,0.35504834852866,0.259638549192823,0.161061314411865
"md117",0.0840948746732294,0.0699497466948036,0.179231038506647,0.174471347004793,0.26920500877879,0.141444393551381,-0.0768875893360451,0.0451587739586485,0.147871501728657,0.26418260674305,0.175852063271228,0.0484342004075225
"md118",0.13385094485293,0.15328633196894,0.228476899803729,0.443547106774235,0.521755998734317,0.517097197403486,0.395008589480355,0.509504854744526,0.536801246997975,0.600912089026584,0.476131068130434,0.183114793329727
"md119",0.126424514119431,0.123105469046599,0.274149240467563,0.24061919846526,0.375355523888282,0.227806178338897,0.0831432223059485,0.0870050658453999,0.192270741194903,0.378400935194408,0.297187336728337,0.142595858534424
"md120",0.354518290134038,0.361524727841627,0.462785918886335,0.494758386942351,0.50649081052371,0.516704855915947,0.500188055973543,0.54810460397093,0.523646780440552,0.577507530708919,0.530844321103307,0.435804335163339
"md121",0.267154879430059,0.2626655556575,0.400507195138542,0.395046411831172,0.492442506828382,0.426912239164,0.368254829706988,0.39412836798695,0.495040275352791,0.566868267919868,0.410286908192885,0.283317178692063
"md122",0.118883350067827,0.130777184304354,0.130336120756798,0.165863934393672,0.123102931560053,0.123712508993133,0.0941940631770656,0.10057482954984,0.117296478811316,0.127469537897182,0.170476960458244,0.134738061750876
"md123",0.345058530860542,0.39069941229682,0.470453261383698,0.497218989400548,0.537211491011409,0.533149653685421,0.557364617912959,0.604610594384891,0.546449376093157,0.583587006006358,0.534652061466162,0.428378694035326
"md124",0.0535235372117159,0.091542327961487,0.259612939335875,0.449428950377522,0.577832850754772,0.438282778114791,0.37896221990129,0.470346909659338,0.468023029313194,0.52660510719156,0.445506713852714,0.197866012969339
"md125",0.165187537980024,0.17957462226962,0.347920610302927,0.362261486466291,0.377523856078374,0.373124713897547,0.141565891977928,0.309966864747541,0.39072141770044,0.541362242431525,0.419578069336649,0.266676442860882
"md126",0.122917978153471,0.077095489541772,0.216044950257006,0.258593727972103,0.258840032176582,0.0898548963952976,0.0288612773140777,0.0760040607000137,0.172512495634096,0.31305924150337,0.250509116370057,0.086070620094754
"md127",0.262832263659818,0.314706630719653,0.402464024515028,0.46789071558488,0.598978833894175,0.507319424547754,0.433131608516405,0.528788094713143,0.558928188505692,0.632919817260216,0.451915563976125,0.315278836865909
"md128",0.133587817167791,0.202976394547815,0.342103582942728,0.518963374806504,0.544749491065108,0.393915712385213,0.343933152115301,0.384929499446726,0.428491955789747,0.513240709677221,0.416069672061717,0.250351700815476
"md129",0.176984609062071,0.171920421873857,0.164639636914456,0.20040919974021,0.228094758611696,0.279520488065967,0.199236594094755,0.159233809330756,0.234466671317466,0.105962672208001,0.239121760827789,0.11780521602542
"md130",0.303569991649036,0.262344526568055,0.397979910365056,0.320099590697677,0.590811014962037,0.573425851251125,0.610128042235435,0.596601850895593,0.608855814407685,0.560790913946667,0.411533839565947,0.319556108942759
"md131",0.246519784962701,0.3064866094902,0.390603230986691,0.458981004208363,0.596324048189083,0.546633413064483,0.435854646697646,0.548494123662775,0.592909250861231,0.655177799725509,0.463525417456816,0.282253946055597
"md132",-0.00271623640428558,0.0500293301669287,0.0350193294611743,0.0150702551301878,0.0101703818352632,0.045837975519553,0.107492512020328,-0.0484921807873935,-0.0401568013299823,0.042908812702896,0.125013952900948,0.0365064554688358
"md133",0.223802900275807,0.256438951261884,0.368781898431494,0.433409003947137,0.447303393076979,0.386522811414131,0.319940246086891,0.385885983504638,0.397896945455128,0.527538995366207,0.404169507859709,0.24590878205792
"md134",0.55396687707228,0.439538116151445,0.510736263104186,0.603850026414765,0.520430552402433,0.413693269057998,0.282502545120623,0.291465825703556,0.339277909339481,0.302286557738458,0.579495955741853,0.558138620102312
"md135",0.235556373729515,0.198480480498657,0.354424460750234,0.263834076632158,0.561302532007082,0.319505767768773,0.490622397009675,0.421969779959191,0.427875313979992,0.522457441442331,0.375739506206967,0.282151187027309
"md137",0.018662940505203,0.0267087798069198,0.0378676378800808,0.0266221187996108,0.0959941635585938,0.0486112992997299,-0.0765515779834455,-0.0239252730840684,-0.0794636894809312,0.153867015272048,0.161877660016426,0.047789269438765
"md138",0.277568663677261,0.238489930393799,0.398514481577535,0.34307713116653,0.387150548492471,0.454876065931398,0.359454879537157,0.422224887365979,0.478267402878049,0.36805402119903,0.352847309301792,0.257277842735238
"md139",0.188624487242734,0.250368008817527,0.319166435701765,0.486001958197004,0.597656340176647,0.544155538959943,0.343715880354181,0.510932714666168,0.54974736581595,0.625622240045702,0.511946588902769,0.261633285161316
"md140",0.104606143200056,0.0741479155686369,0.136420430557588,0.238703529091807,0.356622555689697,0.257040648929357,0.208803507441123,0.299718163665361,0.342012618761025,0.447003985819621,0.2883741978893,0.145144527130168
"md141",0.460486606562168,0.409373862222296,0.452507325041856,0.370049186436594,0.537517926304425,0.623116164937129,0.619207179131233,0.634587205009473,0.661696709067472,0.656490266628953,0.589859179024886,0.428970297510783
"md142",0.216331479024457,0.295529591271929,0.38252093523803,0.483724890176527,0.545241585128635,0.475065622533795,0.3942517887798,0.549037283827795,0.545437787287085,0.575237640589943,0.498519265385894,0.32791189576899
"md143",-0.012625194017967,0.0572172495715596,0.0868473919866346,0.0829466723634697,0.0759361169506426,0.0782890929262068,0.105809975114276,0.0310556251153315,-0.0031197668708599,0.0609829216432685,0.105077132493158,0.0509286229346678
"md144",0.0887863694414273,0.0584028546638333,0.0491798170329467,0.11115110717474,0.103981298896017,-0.0767872599652229,-0.00208824237900518,-0.369074357038021,-0.0306434375879461,0.0416685483589268,0.20110118769052,0.102931100252144
"md145",0.171393477364997,0.178498203538302,0.186022227220073,0.245627306678508,0.379535721292328,0.236252626458,0.196417820409431,0.172531144375892,0.237073991612073,0.362182922057179,0.325587174392872,0.219991231278403
"md146",0.200127733033189,0.184303011779545,0.19031467897732,0.210061569825423,0.221188989233337,0.241977333125345,0.184932447236444,0.154995089050178,0.197774527670303,0.0886506195380668,0.210280726186216,0.147800335569876
"md147",0.085256746203422,0.0511205394728975,0.17887308720157,0.214019216547398,0.338221661508142,0.121317641192463,-0.069350207842747,-0.00221068522841098,0.0739217422725756,0.343518159049121,0.172898979263752,0.052655130277789
"md148",0.24447000409345,0.141127266297115,0.26711577510784,0.301460055375064,0.189619597852765,0.233731613025479,0.158290067810176,0.15017036790812,0.194302760571571,0.149410200185206,0.275322548009069,0.189945887897109
"md149",0.252945815106647,0.292998630027865,0.353334985210765,0.465340453843149,0.445544748257243,0.513443935340151,0.397477038538118,0.445770202878966,0.451873664744186,0.435578760857907,0.424572750724293,0.276831667085333
"md150",0.317037247729505,0.260022433237661,0.312064216780269,0.309757952952295,0.203361083766646,0.209060742943565,0.214442992792636,0.214714444872792,0.350649904829821,0.251488013506379,0.330517159903445,0.307812557095175
"md151",0.265096481513935,0.282331008492654,0.367246381844632,0.365015253905181,0.482177284031582,0.694450328584819,0.553673386179409,0.352856264940291,0.432345261448317,0.24720738934286,0.395791387181364,0.297873569990147
"md152",0.306258895907928,0.297844096174303,0.359742561603092,0.416914370766478,0.443191273080937,0.403732911537553,0.283721291821217,0.383821171624539,0.44079433895627,0.470398033656011,0.417457482351582,0.33990329057649
"md153",0.344791218868779,0.383785565095148,0.44655269478549,0.398751926718428,0.556156573936989,0.630468102036651,0.711586478412101,0.547591891302241,0.637044709677067,0.645686387101393,0.492648527306653,0.389505975665042
"md154",0.135192361385105,0.189056878456837,0.196806391277653,0.210419595404949,0.0851308301564251,0.0361452960070359,0.0644995474893409,0.013104852574622,0.0792534666439234,0.0934323661773972,0.214401533155749,0.110749907720473
"md155",0.422990082805917,0.524459286306204,0.474872825442886,0.357428609427578,0.495653845945061,0.526069223702894,0.691575650784064,0.544703114566425,0.589380164599055,0.535364567152357,0.515923126984473,0.439990715028919
"md156",0.163764407132824,0.227286997015788,0.362829023942603,0.37070552698955,0.428317606737826,0.360165846360765,0.196539521092735,0.286421534767404,0.294003778017676,0.476331846911133,0.358860330587471,0.257514438493212
"lg1",0.108177459870814,0.11046975383619,0.206645101403397,0.201582514015129,0.249270200312803,0.0761610861105387,-0.0539720348377122,0.0651708325794149,0.166163059799949,0.359163147696963,0.284239211500731,0.134697668951385
"lg2",0.259230445228725,0.302752277412828,0.310673574902895,0.230597458827147,0.192471391919495,0.367024336772924,0.374537177570357,0.270286978289956,0.359837392927593,0.33539415999068,0.396079369692992,0.314523476513989
"lg3",0.146721118609799,0.138383138251511,0.210396105526093,0.4109205196347,0.449547644506537,0.337511637809649,0.110550279819987,0.237309813601482,0.36827666464073,0.634301706202996,0.449912402206982,0.194317565919509
"lg4",0.120319530398943,0.12559351934672,0.127254955058449,0.152983606959516,0.236950395892289,0.0685934399019926,-0.0162796552671388,0.0784655061080621,0.0527128863524229,0.208600622581382,0.325671028792422,0.174976087956441
"lg6",0.00102757025910432,0.10470452254492,0.311247116298321,0.245151231724628,0.175941661665819,0.302310736110421,0.505794104483896,0.342614005041166,0.490414112476273,0.326098014561507,0.331801222295754,0.0435464499656956
"lg7",0.224920061888799,0.242757664148806,0.418571151394545,0.301143078518506,0.4012018031313,0.441855759699707,0.116140196754552,0.103839845508081,0.195372774141837,0.513184451600792,0.316848572266457,0.24967263055744
"lg8",0,0,0.0330312140262942,0.357490877016843,0.627210774179411,0.52104194919414,0.454584936170671,0.541379241004259,0.530500716369264,0.557109220289684,0.176639408400993,0.0224773236270705
"lg9",0.524693053846827,0.368132163270774,0.405000537548158,0.455323449951128,0.427923705844506,0.346771780838196,0.240464934990031,0.237800053626167,0.206346615952095,0.210223909114677,0.503520770088617,0.449112723137167
"lg10",0,0,0.0364524733259983,0.210503785004996,0.115678989553688,0.192068922969482,0.403024602071866,0.369681143146272,0.544052893642107,0.371762364477131,0.160461123940883,0.000322156727653168
"lg11",0.251233851718153,0.29333202842468,0.385222981574822,0.414265604664007,0.57117685601374,0.528858086676994,0.439676388647625,0.538659256331611,0.532484646734547,0.576683841864145,0.429996553448243,0.283781482102014
"lg12",0.169588854853947,0.179532489251789,0.176312683087314,0.220477457600588,0.197768085304848,0.15637873700359,0.234218813577074,0.104779380171737,0.299225721728493,0.0865953059096881,0.220205913258019,0.127659726550626
"lg13",0.226999711653726,0.168431143887502,0.246302259047622,0.350098802983935,0.258798423072576,0.325438536916455,0.248439968236088,0.207357260635034,0.278200923062135,0.202707025391987,0.29415035877788,0.21405864552812
"lg15",0.28881241258135,0.345169575343242,0.435334574540009,0.429859582295353,0.651703360765032,0.442587106838461,0.500508219594374,0.514888501609461,0.627191892842954,0.731737913704045,0.444574007646683,0.331972784012852
"lg16",0.178833178386764,0.246554521756056,0.359685023143047,0.526270063631649,0.565863429947844,0.462196089198846,0.296479363765553,0.430786677104278,0.509690676504883,0.552898562596055,0.505994757273368,0.316412362230001
"lg17",0.206447812515074,0.229707320940817,0.27150617570805,0.287512134377471,0.410292520133926,0.463931864988858,0.411860723534914,0.32040849029585,0.34831983155525,0.195539417218081,0.341045946950874,0.196631785658074
"lg18",0.315816581872742,0.380640007255016,0.397686689885235,0.289901831255906,0.277201749360782,0.520808664034882,0.632852445729371,0.363331103433622,0.536389476546778,0.344750012061752,0.448068319884927,0.389622559268752
"lg19",0.465016149884755,0.420077228760985,0.466813695948532,0.378804828054555,0.556452348334295,0.592380128257678,0.62079083657581,0.668758019244457,0.652011574080439,0.673910457141528,0.598859913477061,0.435546288227921
"lg20",0.243832832625905,0.287344591351716,0.381873848842076,0.360604871869876,0.533458528706565,0.44028904976982,0.461567268761928,0.434006751692433,0.558392173762803,0.562289725466562,0.379292267895867,0.273604436195979
"lg22",0.184356827838681,0.196108337326189,0.231318535347582,0.348966381857714,0.503793618459722,0.413965946238804,0.372549440820482,0.378630366231688,0.369262241606498,0.496985506032638,0.409857110051079,0.232421486953363
"lg23",0.355115326530696,0.283880214646506,0.468890923831884,0.269673996069116,0.566513814652151,0.557674083796052,0.645904594073294,0.43108002796969,0.639679644172183,0.572213258628694,0.453975136945634,0.395315786395052
"lg24",0.301632237148773,0.323059141635069,0.390691851805141,0.353634009470381,0.530533065983054,0.470525257643534,0.625844184443189,0.443823926417132,0.489404077379093,0.55706996973454,0.339817324154991,0.305204800021582
